Current (uA),rx timestamp (us),board timestamps (ms)
904.1,102634124,102000
903.3,102634124,102000
903.6,102636108,102000
904.1,102636108,102000
908.2,102638505,102000
906.6,102638505,102000
903.0,102639599,102000
906.2,102640561,102000
907.3,102641596,102000
903.2,102642557,102000
905.4,102643598,102000
906.4,102644557,102000
903.4,102645595,102000
906.0,102646560,102000
905.6,102648017,102000
905.4,102648017,102000
903.7,102650094,102000
906.9,102650720,102000
904.7,102652120,102000
907.4,102652120,102000
906.4,102654067,102000
909.2,102654067,102000
905.9,102656044,102000
901.8,102656044,102000
906.8,102658024,102000
902.0,102658024,102000
906.7,102660031,102000
908.6,102660697,102000
906.6,102662252,102000
905.1,102662252,102000
909.7,102664144,102000
908.9,102664144,102000
908.1,102666142,102000
907.6,102666142,102000
908.4,102668179,102000
909.9,102668502,102000
906.5,102669954,102000
902.3,102669954,102000
905.9,102671849,102000
904.3,102671849,102000
899.1,102673932,102000
907.9,102673932,102000
906.1,102675938,102000
905.5,102675938,102000
909.0,102678273,102000
909.6,102678465,102000
901.3,102679556,102000
904.1,102680546,102000
905.0,102681563,102000
905.7,102681563,102000
903.2,102683537,102000
906.4,102683537,102000
906.6,102685537,102000
903.9,102685537,102000
908.6,102687880,102000
903.8,102687880,102000
903.8,102689829,102000
903.9,102689829,102000
904.9,102691809,102000
905.5,102691809,102000
909.5,102693778,102000
906.7,102693778,102000
901.1,102695778,102000
901.0,102695778,102000
903.1,102697539,102000
905.1,102697539,102000
909.8,102699765,102000
906.9,102699765,102000
908.3,102701530,102000
905.7,102701530,102000
906.6,102703547,102000
903.0,102703547,102000
906.7,102705549,102000
905.0,102705549,102000
905.5,102708232,102000
902.2,102708232,102000
909.1,102709280,102000
909.9,102709280,102000
906.7,102711328,102000
909.6,102711328,102000
904.5,102713316,102000
906.6,102714288,102000
904.3,102715315,102000
906.0,102716284,102000
907.2,102717695,102000
906.9,102717695,102000
906.5,102719693,102000
906.9,102719693,102000
908.3,102721677,102000
909.9,102721677,102000
908.2,102723547,102000
906.5,102723547,102000
903.6,102725636,102000
905.3,102725636,102000
908.1,102727044,102000
908.2,102727044,102000
909.2,102729132,102000
908.7,102729132,102000
904.1,102731145,102000
909.8,102731145,102000
907.4,102733167,102000
906.7,102733167,102000
901.8,102735137,102000
907.1,102735137,102000
905.8,102737538,102000
905.9,102737538,102000
907.5,102739550,102000
907.6,102739550,102000
902.5,102741594,102000
908.7,102741594,102000
908.1,102743542,102000
905.7,102743542,102000
903.7,102745535,102000
908.9,102745535,102000
903.7,102746654,102000
906.6,102747825,102000
909.6,102749390,102000
908.6,102749390,102000
905.8,102751418,102000
907.0,102751418,102000
903.8,102753314,102000
910.7,102754301,102000
906.7,102755419,102000
902.8,102756443,102000
906.3,102757603,102000
907.2,102757952,102000
909.7,102759298,102000
907.5,102759298,102000
906.3,102761375,102000
908.3,102761375,102000
908.1,102763366,102000
903.8,102763366,102000
906.4,102765365,102000
905.9,102765365,102000
904.5,102767598,102000
907.6,102768930,102000
903.9,102768930,102000
903.8,102770900,102000
908.5,102770900,102000
904.4,102772916,102000
907.5,102772916,102000
906.8,102774804,102000
906.5,102774804,102000
905.7,102777352,102000
903.3,102777352,102000
906.7,102779147,102000
907.2,102779147,102000
903.9,102781171,102000
908.1,102781171,102000
908.6,102783294,102000
905.5,102783294,102000
906.8,102785683,102000
909.0,102785683,102000
906.4,102786787,102000
903.6,102786787,102000
905.9,102789199,102000
904.3,102789199,102000
903.4,102791265,102000
906.7,102791265,102000
906.8,102792363,102000
909.1,102793266,102000
906.5,102794361,102000
905.6,102795266,102000
907.1,102796345,102000
907.8,102797560,102000
906.9,102798698,102000
904.5,102799633,102000
908.2,102800657,102000
906.0,102801634,102000
905.8,102802653,102000
904.0,102802653,102000
907.0,102804625,102000
902.5,102804625,102000
906.1,102806381,102000
905.4,102806381,102000
905.4,102808884,102000
905.9,102808884,102000
902.9,102810726,102000
905.8,102810726,102000
905.3,102812898,102000
907.1,102812898,102000
902.6,102814916,102000
904.8,102814916,102000
905.7,102817220,102000
904.4,102817534,102000
900.5,102818878,102000
904.3,102818878,102000
902.3,102820900,102000
903.5,102820900,102000
905.9,102822905,102000
901.9,102822905,102000
903.4,102824901,102000
908.6,102824901,102000
904.5,102826907,102000
906.7,102826907,102000
905.9,102828602,102000
903.7,102828602,102000
904.7,102830598,102000
906.0,102830598,102000
903.8,102832607,102000
900.6,102832607,102000
908.8,102834600,102000
906.8,102834600,102000
908.5,102836718,102000
902.0,102836718,102000
907.6,102838733,102000
906.0,102838733,102000
906.6,102840775,102000
903.5,102840775,102000
907.8,102842832,102000
905.6,102842832,102000
909.4,102844894,102000
903.6,102844894,102000
908.4,102846881,102000
905.8,102846881,102000
902.5,102848209,102000
908.3,102849263,102000
906.7,102850306,102000
906.5,102851264,102000
904.9,102852310,102000
908.3,102853281,102000
901.1,102854305,102000
907.1,102855279,102000
904.4,102856295,102000
903.5,102857336,102000
906.1,102858664,102000
902.8,102859605,102000
908.0,102860613,102000
904.4,102860613,102000
903.8,102863242,102000
908.2,102863242,102000
905.9,102864284,102000
906.5,102864284,102000
908.3,102866488,102000
905.1,102866488,102000
903.6,102868280,102000
907.6,102868280,102000
906.6,102870647,102000
904.2,102870647,102000
905.6,102871737,102000
905.7,102872723,102000
904.7,102874560,102000
907.3,102874560,102000
903.2,102876432,102000
906.5,102877040,102000
903.8,102878195,102000
905.9,102878195,102000
904.8,102880656,102000
908.3,102880656,102000
902.4,102883077,102000
900.2,102883077,102000
904.2,102884223,102000
909.1,102885099,102000
909.7,102886188,102000
906.0,102887099,102000
904.9,102888684,102000
907.6,102888684,102000
904.7,102889734,102000
903.3,102890746,102000
902.8,102891847,102000
905.4,102892687,102000
904.2,102893766,102000
904.4,102894736,102000
901.1,102895786,102000
901.3,102896744,102000
904.3,102898252,102000
903.8,102898252,102000
904.3,102900773,102000
905.0,102900773,102000
903.4,102902187,102000
907.4,102902187,102000
903.6,102904397,102000
902.3,102904397,102000
901.8,102906525,102000
904.2,102907494,102000
904.1,102907748,102000
903.3,102910767,102000
904.1,102910767,102000
899.7,102911990,102000
903.7,102911990,102000
905.7,102914011,102000
904.5,102914011,102000
905.1,102916007,102000
907.4,102916007,102000
906.6,102918341,102000
904.5,102918341,102000
904.4,102920382,102000
900.8,102920382,102000
905.4,102922382,102000
903.8,102922382,102000
901.3,102924350,102000
900.5,102924350,102000
904.0,102926346,102000
906.3,102926346,102000
901.6,102927931,102000
904.5,102927931,102000
903.8,102929929,102000
906.0,102930654,102000
901.7,102932647,102000
902.5,102932647,102000
908.5,102933904,102000
901.2,102933904,102000
904.5,102935926,102000
903.5,102935926,102000
905.6,102938408,102000
903.3,102938408,102000
909.1,102939532,102000
901.5,102940474,102000
905.8,102941466,102000
907.7,102942407,102000
906.0,102943414,102000
904.0,102943414,102000
911.1,102945503,102000
906.3,102945503,102000
902.9,102947785,102000
905.8,102947785,102000
905.5,102949785,102000
909.4,102949785,102000
904.6,102952022,102000
903.7,102952022,102000
906.2,102954262,102000
908.6,102954262,102000
903.4,102955377,102000
904.1,102956645,102000
903.8,102957937,102000
904.0,102958069,102000
901.7,102960692,102000
908.4,102960692,102000
905.0,102962338,102000
907.3,102962338,102000
907.6,102964305,102000
907.5,102964305,102000
904.1,102966278,102000
902.1,102966278,102000
903.9,102967570,102000
906.8,102967570,102000
903.3,102969827,102000
903.6,102969827,102000
906.4,102971791,102000
904.8,102972666,102000
905.9,102972976,102000
901.0,102972976,102000
904.0,102976023,102000
901.2,102976023,102000
903.4,102977056,102000
902.6,102977056,102000
903.1,102979422,102000
902.3,102979422,102000
902.3,102981419,102000
905.8,102981419,102000
901.9,102983427,102000
900.6,102983427,102000
901.3,102985430,102000
899.6,102985430,102000
904.3,102987878,102000
903.9,102987878,102000
901.4,102989867,103000
905.5,102989867,103000
908.5,102991972,103000
904.9,102991972,103000
901.6,102993801,103000
902.7,102993801,103000
905.4,102995883,103000
907.3,102995883,103000
903.8,102997270,103000
908.0,102997270,103000
898.7,102999446,103000
901.8,102999446,103000
907.1,103001432,103000
906.2,103001432,103000
902.7,103003442,103000
906.4,103004339,103000
906.9,103005375,103000
906.3,103005375,103000
907.6,103007767,103000
904.5,103007767,103000
905.6,103008891,103000
905.5,103009822,103000
906.9,103011216,103000
904.7,103011216,103000
899.4,103013562,103000
904.2,103013562,103000
904.9,103015342,103000
909.1,103015342,103000
902.0,103017531,103000
906.4,103017983,103000
909.0,103018982,103000
906.9,103018982,103000
905.4,103021088,103000
909.9,103021088,103000
906.9,103023057,103000
903.8,103023057,103000
901.0,103025471,103000
909.5,103025471,103000
907.4,103026579,103000
902.5,103027733,103000
907.8,103028857,103000
904.8,103029814,103000
905.2,103030819,103000
900.5,103031787,103000
909.1,103032841,103000
906.3,103033808,103000
903.8,103035762,103000
905.6,103035762,103000
904.6,103037238,103000
902.2,103037238,103000
906.4,103039212,103000
904.2,103039212,103000
904.0,103041212,103000
906.6,103041212,103000
907.7,103043368,103000
908.8,103043368,103000
906.6,103045324,103000
901.0,103047322,103000
908.2,103047322,103000
904.8,103049194,103000
906.6,103049194,103000
906.0,103051194,103000
906.5,103051194,103000
903.2,103052316,103000
906.8,103053567,103000
904.4,103054617,103000
909.2,103054617,103000
905.1,103056625,103000
902.4,103056625,103000
902.0,103058625,103000
905.8,103058625,103000
903.0,103060629,103000
903.1,103060629,103000
906.3,103062624,103000
906.3,103062624,103000
906.7,103064624,103000
905.2,103064624,103000
904.0,103066624,103000
905.9,103066624,103000
902.6,103068624,103000
905.7,103068624,103000
908.9,103070623,103000
904.9,103070623,103000
908.9,103072623,103000
902.1,103072623,103000
906.6,103074624,103000
906.7,103074624,103000
910.0,103076623,103000
906.8,103076623,103000
905.4,103078882,103000
909.9,103078882,103000
909.0,103080882,103000
905.4,103080882,103000
907.7,103082926,103000
904.1,103082926,103000
907.7,103084873,103000
908.6,103084873,103000
908.5,103085928,103000
905.0,103087059,103000
906.5,103088419,103000
901.2,103088419,103000
911.2,103090427,103000
903.8,103090427,103000
899.8,103092419,103000
906.2,103092419,103000
903.1,103094406,103000
904.2,103094406,103000
904.2,103096405,103000
904.3,103097413,103000
903.8,103098686,103000
903.1,103098686,103000
901.2,103100715,103000
900.4,103100715,103000
907.2,103102682,103000
903.9,103102682,103000
904.0,103104694,103000
904.9,103104694,103000
906.9,103106687,103000
907.4,103106687,103000
903.7,103107999,103000
907.5,103107999,103000
904.4,103110047,103000
898.8,103111047,103000
907.5,103112047,103000
905.7,103112047,103000
903.0,103114053,103000
909.4,103115001,103000
905.2,103116057,103000
905.6,103117145,103000
904.2,103118322,103000
906.1,103118322,103000
906.9,103120329,103000
905.1,103120329,103000
905.0,103122326,103000
899.6,103122326,103000
903.4,103124321,103000
908.2,103124321,103000
903.6,103126638,103000
904.6,103126638,103000
904.4,103127973,103000
904.5,103127973,103000
906.6,103130721,103000
906.5,103130721,103000
901.6,103132579,103000
900.8,103132579,103000
905.0,103134548,103000
907.9,103134548,103000
902.2,103136439,103000
905.9,103136439,103000
904.4,103138527,103000
900.9,103138527,103000
906.5,103140510,103000
908.9,103140510,103000
906.4,103142718,103000
908.8,103142718,103000
901.9,103143808,103000
903.7,103143808,103000
906.6,103145884,103000
903.3,103145884,103000
905.8,103148284,103000
904.6,103148284,103000
902.2,103150221,103000
902.6,103150221,103000
904.1,103152218,103000
903.4,103152218,103000
904.3,103154195,103000
902.9,103154195,103000
908.6,103156142,103000
907.6,103156142,103000
905.1,103159024,103000
906.6,103159024,103000
906.3,103160056,103000
905.0,103160056,103000
906.4,103162052,103000
909.3,103162052,103000
908.9,103164063,103000
901.7,103164063,103000
904.1,103166049,103000
903.2,103166049,103000
904.7,103167602,103000
906.3,103168650,103000
903.4,103169667,103000
902.7,103170654,103000
898.1,103171669,103000
906.6,103172654,103000
902.6,103173660,103000
903.0,103173660,103000
906.3,103175658,103000
905.0,103175658,103000
906.2,103178007,103000
898.1,103178007,103000
903.6,103180218,103000
902.5,103180712,103000
903.3,103182333,103000
905.3,103182333,103000
905.7,103184300,103000
906.0,103186160,103000
903.5,103186160,103000
908.1,103188372,103000
905.2,103188372,103000
901.2,103190357,103000
905.0,103190357,103000
905.7,103191423,103000
906.7,103192388,103000
905.5,103194433,103000
907.8,103194433,103000
905.7,103195422,103000
907.0,103196405,103000
901.3,103198100,103000
904.3,103198100,103000
901.1,103200102,103000
901.5,103200102,103000
902.4,103202100,103000
905.4,103202100,103000
904.3,103203839,103000
901.0,103203839,103000
904.2,103205859,103000
905.7,103205859,103000
903.4,103208456,103000
904.3,103208456,103000
907.0,103210004,103000
903.5,103210695,103000
902.7,103211977,103000
902.8,103211977,103000
904.8,103214009,103000
899.6,103214009,103000
909.2,103215943,103000
906.4,103215943,103000
901.1,103218359,103000
907.0,103218359,103000
904.6,103219449,103000
907.4,103220408,103000
905.2,103221363,103000
902.8,103221363,103000
902.4,103223412,103000
905.7,103223412,103000
907.8,103225473,103000
907.4,103225473,103000
901.1,103227886,103000
904.8,103227886,103000
903.7,103229891,103000
906.6,103229891,103000
903.9,103231933,103000
903.7,103231933,103000
900.9,103233850,103000
904.1,103233850,103000
907.0,103235918,103000
903.2,103235918,103000
905.8,103236873,103000
905.6,103237935,103000
903.1,103239627,103000
908.4,103239627,103000
906.3,103241674,103000
903.9,103241674,103000
907.1,103243901,103000
904.8,103243901,103000
903.3,103245914,103000
903.5,103245914,103000
903.6,103247913,103000
904.5,103248215,103000
898.8,103249323,103000
901.0,103250268,103000
902.7,103252142,103000
900.1,103252142,103000
900.7,103253188,103000
902.4,103254175,103000
903.2,103255162,103000
906.7,103256168,103000
903.0,103257509,103000
907.4,103257509,103000
907.4,103259577,103000
905.5,103259577,103000
908.7,103261589,103000
905.3,103261589,103000
905.1,103263809,103000
907.0,103263809,103000
906.3,103265640,103000
905.0,103265640,103000
905.9,103267705,103000
904.3,103267992,103000
903.2,103269435,103000
904.3,103269435,103000
907.5,103271501,103000
905.0,103271501,103000
906.6,103273681,103000
901.6,103273681,103000
906.6,103275745,103000
901.1,103275745,103000
904.0,103276786,103000
902.3,103277927,103000
900.0,103279299,103000
905.1,103279299,103000
903.3,103281294,103000
903.2,103281294,103000
904.4,103283215,103000
907.4,103283215,103000
906.0,103285314,103000
903.3,103285314,103000
903.7,103287933,103000
902.8,103287933,103000
907.8,103289279,103000
904.0,103289279,103000
909.0,103291347,103000
901.8,103291347,103000
903.1,103293592,103000
908.3,103293592,103000
902.5,103295506,103000
903.8,103295506,103000
900.3,103297726,103000
904.2,103297921,103000
906.8,103299024,103000
909.0,103299024,103000
905.9,103301033,103000
904.3,103301033,103000
909.4,103303014,103000
908.7,103303014,103000
903.6,103305051,103000
904.3,103305051,103000
906.5,103307507,103000
904.2,103307507,103000
909.7,103308602,103000
903.6,103309561,103000
907.2,103310605,103000
909.6,103311561,103000
909.4,103312600,103000
906.6,103313560,103000
906.5,103314517,103000
904.4,103314517,103000
904.1,103317573,103000
904.6,103317982,103000
902.6,103319242,103000
901.9,103319242,103000
901.0,103321328,103000
906.3,103321328,103000
904.4,103322941,103000
904.8,103324957,103000
907.4,103324957,103000
905.2,103327440,103000
904.5,103327440,103000
905.2,103328555,103000
907.4,103329492,103000
909.8,103330533,103000
904.4,103331494,103000
907.0,103332886,103000
901.9,103332886,103000
905.9,103334625,103000
906.6,103335698,103000
909.2,103337815,103000
902.1,103337815,103000
905.0,103339089,103000
907.5,103340165,103000
902.1,103341176,103000
903.4,103341176,103000
900.8,103343159,103000
904.2,103343159,103000
908.3,103345165,103000
904.4,103345165,103000
907.4,103347228,103000
909.3,103347408,103000
908.8,103348498,103000
909.2,103349458,103000
908.8,103350516,103000
905.9,103351463,103000
905.4,103352490,103000
906.4,103353459,103000
906.3,103354499,103000
905.9,103354499,103000
906.0,103356198,103000
905.1,103357222,103000
905.9,103358842,103000
904.4,103358842,103000
906.9,103360876,103000
909.1,103360876,103000
904.0,103363022,103000
902.7,103363022,103000
904.4,103365046,103000
904.0,103365046,103000
905.8,103367344,103000
905.6,103367344,103000
907.4,103368443,103000
909.8,103368443,103000
907.6,103370445,103000
909.4,103371394,103000
905.2,103372466,103000
908.1,103373407,103000
907.1,103374441,103000
903.7,103375396,103000
908.0,103376350,103000
909.9,103376350,103000
909.5,103378823,103000
909.7,103378823,103000
907.3,103380825,103000
908.4,103380825,103000
904.2,103382722,103000
904.3,103382722,103000
905.1,103384646,103000
904.0,103384646,103000
907.3,103387164,103000
909.1,103387164,103000
907.3,103388670,103000
905.8,103388670,103000
906.0,103391070,103000
909.2,103391070,103000
905.0,103392844,103000
909.6,103392844,103000
908.7,103394864,103000
906.0,103394864,103000
909.7,103396865,103000
907.6,103396865,103000
909.6,103398378,103000
904.4,103398378,103000
909.2,103400466,103000
904.6,103400466,103000
908.2,103402461,103000
901.1,103402461,103000
909.7,103404465,103000
907.0,103404465,103000
909.4,103406668,103000
906.2,103406668,103000
904.2,103408082,103000
906.6,103408082,103000
908.6,103410700,103000
905.6,103410700,103000
905.7,103412491,103000
909.1,103412491,103000
903.3,103414495,103000
906.6,103414495,103000
902.5,103416455,103000
905.8,103416455,103000
905.6,103418474,103000
906.9,103418474,103000
899.9,103420646,103000
901.9,103420646,103000
907.5,103422299,103000
906.7,103422299,103000
909.1,103424416,103000
904.7,103424416,103000
905.3,103426452,103000
904.5,103426452,103000
900.4,103427901,103000
908.7,103427901,103000
908.9,103429991,103000
905.9,103429991,103000
904.1,103432000,103000
904.1,103432000,103000
901.0,103434015,103000
905.7,103434015,103000
902.7,103436000,103000
903.7,103436000,103000
907.0,103437581,103000
902.5,103438628,103000
905.3,103440637,103000
904.6,103440637,103000
901.5,103442634,103000
905.1,103442634,103000
903.7,103444253,103000
906.4,103444253,103000
902.7,103446400,103000
909.4,103446400,103000
908.4,103448750,103000
903.2,103448750,103000
906.6,103450003,103000
901.9,103450711,103000
903.8,103451840,103000
903.7,103452746,103000
900.7,103453860,103000
903.1,103454792,103000
904.4,103455835,103000
904.1,103456744,103000
907.2,103458540,103000
907.2,103458540,103000
904.0,103459657,103000
906.0,103460589,103000
903.7,103461647,103000
903.5,103462589,103000
905.4,103463615,103000
902.9,103466063,103000
903.7,103466063,103000
901.9,103468808,103000
906.5,103468808,103000
906.0,103469855,103000
904.1,103469855,103000
907.4,103472222,103000
906.3,103472222,103000
906.5,103474257,103000
904.4,103474257,103000
909.2,103475303,103000
903.4,103476307,103000
904.5,103477298,103000
904.8,103477298,103000
902.1,103479671,103000
906.6,103479671,103000
903.6,103481698,103000
905.1,103481698,103000
905.5,103483698,103000
903.5,103483698,103000
905.5,103485702,103000
903.8,103485702,103000
905.7,103488163,103000
905.8,103488163,103000
905.6,103489581,103000
904.7,103489581,103000
906.3,103491874,103000
905.1,103491874,103000
906.2,103494091,103000
906.8,103494091,103000
908.2,103496106,103000
908.0,103496106,103000
905.3,103497529,103000
905.5,103497529,103000
907.5,103499653,103000
905.2,103500549,103000
906.2,103501632,103000
903.4,103501632,103000
904.4,103503616,103000
907.3,103503616,103000
902.1,103505638,103000
905.7,103505638,103000
903.7,103508177,103000
905.8,103508177,103000
907.5,103509227,103000
905.7,103510159,103000
906.9,103511557,103000
905.9,103511557,103000
908.3,103513805,103000
906.5,103513805,103000
908.0,103515678,103000
908.8,103515678,103000
904.6,103518068,103000
905.9,103518068,103000
904.8,103519157,103000
909.1,103519157,103000
899.6,103521159,103000
908.6,103522121,103000
905.9,103523121,103000
909.2,103523121,103000
905.6,103525196,103000
909.9,103525196,103000
909.9,103527655,103000
908.5,103527655,103000
904.9,103529728,103000
909.6,103529728,103000
904.7,103531667,103000
906.0,103531667,103000
906.1,103534268,103000
908.2,103534268,103000
904.5,103535757,103000
906.9,103535757,103000
905.9,103538070,103000
904.4,103538070,103000
907.7,103539678,103000
905.3,103539678,103000
908.4,103541940,103000
908.1,103541940,103000
906.8,103543874,103000
908.4,103543874,103000
905.0,103545844,103000
904.1,103545844,103000
904.3,103546863,103000
899.5,103548081,103000
905.6,103549412,103000
909.0,103550307,103000
903.4,103551406,103000
903.2,103551406,103000
907.0,103553418,103000
905.2,103553418,103000
907.7,103555412,103000
906.5,103556306,103000
905.0,103557750,103000
905.4,103557750,103000
905.3,103559958,103000
906.4,103560697,103000
909.4,103561239,103000
904.4,103561239,103000
907.5,103563262,103000
907.5,103563262,103000
908.3,103565267,103000
907.4,103565267,103000
909.5,103567420,103000
906.7,103567676,103000
904.2,103568721,103000
906.7,103569720,103000
904.9,103570721,103000
903.6,103571723,103000
908.3,103572683,103000
906.8,103573726,103000
905.9,103574720,103000
907.2,103575720,103000
907.2,103576719,103000
905.6,103576719,103000
909.7,103579105,103000
906.8,103579105,103000
906.7,103581107,103000
907.1,103581107,103000
905.3,103583107,103000
903.6,103583107,103000
902.2,103585892,103000
906.2,103585892,103000
902.2,103587009,103000
904.8,103587009,103000
905.1,103589294,103000
904.1,103590341,103000
904.1,103590341,103000
903.4,103591315,103000
903.1,103592399,103000
903.5,103593349,103000
900.8,103594322,103000
907.0,103595317,103000
906.1,103596376,103000
907.0,103596376,103000
909.9,103598359,103000
905.5,103598359,103000
909.8,103600364,103000
907.6,103601321,103000
907.6,103603293,103000
902.4,103605305,103000
905.0,103605305,103000
905.3,103606311,103000
904.1,103607302,103000
909.2,103608386,103000
909.2,103609306,103000
905.5,103610406,103000
905.2,103611305,103000
905.2,103612390,103000
906.7,103613303,103000
903.5,103614403,103000
906.0,103615305,103000
902.1,103616398,103000
903.1,103617305,103000
906.5,103618380,103000
905.5,103618380,103000
909.0,103620749,103000
904.6,103620749,103000
909.5,103622873,103000
908.4,103623325,103000
908.3,103624449,103000
902.2,103625398,103000
904.4,103626508,103000
905.7,103626508,103000
906.5,103628714,103000
908.3,103628714,103000
906.9,103630743,103000
908.5,103630743,103000
905.9,103632941,103000
903.0,103632941,103000
906.7,103634913,103000
901.5,103634913,103000
908.4,103637054,103000
905.1,103637054,103000
904.9,103638896,103000
903.5,103638896,103000
908.1,103640964,103000
904.4,103640964,103000
905.3,103642732,103000
904.1,103642732,103000
904.2,103644774,103000
904.0,103644774,103000
906.2,103646776,103000
903.6,103646776,103000
904.6,103648337,103000
908.9,103648337,103000
904.0,103650425,103000
904.4,103650425,103000
907.4,103652433,103000
907.1,103653356,103000
906.0,103654429,103000
905.0,103655353,103000
902.7,103656340,103000
902.8,103656340,103000
906.6,103658911,103000
901.4,103658911,103000
903.6,103660728,103000
906.5,103660728,103000
901.0,103662681,103000
905.4,103662681,103000
900.6,103664832,103000
908.0,103664832,103000
903.8,103667321,103000
902.9,103667321,103000
904.4,103668786,103000
905.5,103668786,103000
902.5,103671026,103000
903.3,103671026,103000
904.6,103672129,103000
903.2,103673047,103000
906.4,103674111,103000
902.4,103675045,103000
905.5,103676108,103000
907.3,103677047,103000
903.4,103678719,103000
902.8,103678719,103000
900.4,103680736,103000
906.6,103680736,103000
900.2,103682725,103000
902.4,103682725,103000
900.4,103684723,103000
902.5,103684723,103000
905.7,103686722,103000
905.7,103687191,103000
902.7,103688445,103000
905.2,103688681,103000
906.2,103689667,103000
906.4,103690704,103000
909.0,103692611,103000
899.7,103692611,103000
901.3,103694616,103000
905.0,103694616,103000
901.1,103695729,103000
906.8,103696627,103000
905.9,103698081,103000
908.8,103698081,103000
907.4,103700182,103000
905.3,103700182,103000
904.1,103702188,103000
904.9,103703161,103000
905.5,103704199,103000
903.2,103704199,103000
906.0,103706097,103000
904.4,103706097,103000
905.4,103708531,103000
906.6,103708531,103000
909.0,103710523,103000
906.4,103710523,103000
907.0,103712256,103000
907.4,103712256,103000
909.9,103714498,103000
906.3,103714498,103000
908.9,103716520,103000
906.2,103716520,103000
907.4,103718142,103000
905.0,103719147,103000
911.2,103720199,103000
907.7,103720199,103000
908.0,103722203,103000
899.9,103722203,103000
907.8,103724229,103000
906.5,103724229,103000
903.4,103726255,103000
906.6,103726255,103000
907.1,103727676,103000
903.5,103728739,103000
900.4,103729765,103000
903.7,103730733,103000
903.9,103732187,103000
904.7,103732798,103000
905.3,103734268,103000
904.0,103734268,103000
902.3,103736223,103000
905.2,103736223,103000
908.1,103738693,103000
907.3,103738693,103000
906.9,103739265,103000
906.8,103740327,103000
907.0,103742326,103000
909.6,103743359,103000
906.6,103744333,103000
910.1,103746324,103000
909.8,103746324,103000
906.7,103747389,103000
905.1,103748557,103000
907.3,103750093,103000
906.5,103750093,103000
908.1,103752095,103000
906.6,103752095,103000
908.0,103753048,103000
904.3,103754086,103000
906.8,103756045,103000
905.8,103756045,103000
906.7,103757501,103000
908.4,103757501,103000
905.6,103759561,103000
901.2,103759561,103000
906.8,103761562,103000
904.5,103761562,103000
907.8,103763558,103000
907.9,103763558,103000
903.5,103765665,103000
907.4,103765665,103000
907.2,103767727,103000
907.9,103767966,103000
907.1,103768975,103000
903.7,103769972,103000
908.3,103770973,103000
906.2,103771971,103000
906.6,103772971,103000
903.6,103773971,103000
901.8,103774974,103000
905.8,103775974,103000
903.3,103777263,103000
904.7,103777263,103000
906.1,103779268,103000
907.4,103779268,103000
906.0,103781309,103000
908.8,103781309,103000
904.4,103783259,103000
905.0,103783259,103000
904.1,103785259,103000
903.5,103785259,103000
904.8,103787258,103000
907.6,103787258,103000
905.1,103789588,103000
900.5,103789588,103000
903.5,103791543,103000
909.2,103791543,103000
904.4,103793585,103000
906.7,103793585,103000
905.5,103795538,103000
903.8,103795538,103000
903.1,103797768,103000
908.3,103797768,103000
907.4,103798772,103000
907.6,103799771,103000
904.2,103800770,103000
904.4,103801769,103000
906.7,103802770,103000
906.9,103803769,103000
902.8,103804769,103000
902.9,103805769,103000
907.4,103806905,103000
904.0,103807907,103000
903.7,103808906,103000
903.1,103808906,103000
904.9,103811158,103000
907.4,103811158,103000
906.0,103813155,103000
906.1,103813155,103000
905.6,103815155,103000
905.3,103815155,103000
907.4,103817313,103000
905.2,103817313,103000
903.4,103819384,103000
907.9,103819384,103000
907.4,103821382,103000
906.2,103821382,103000
901.5,103823388,103000
905.0,103823388,103000
906.4,103825314,103000
907.0,103825314,103000
909.3,103827522,103000
907.5,103827705,103000
905.2,103828764,103000
905.9,103828764,103000
905.7,103830774,103000
906.9,103830774,103000
907.8,103832767,103000
907.4,103832767,103000
906.4,103834781,103000
907.2,103834781,103000
907.9,103836812,103000
909.5,103836812,103000
906.6,103838957,103000
903.0,103838957,103000
900.7,103841461,103000
907.0,103841461,103000
907.6,103842642,103000
905.0,103843638,103000
912.0,103844638,103000
909.1,103845637,103000
911.1,103846638,103000
901.4,103846638,103000
909.7,103848899,103000
904.5,103848899,103000
904.4,103850898,103000
901.3,103850898,103000
902.7,103852896,103000
905.2,103852896,103000
906.9,103854900,103000
901.0,103854900,103000
908.9,103857209,103000
905.1,103857209,103000
905.7,103859208,103000
910.7,103859208,103000
904.9,103861208,103000
907.4,103861208,103000
905.9,103863207,103000
905.8,103863207,103000
906.3,103865208,103000
904.6,103865208,103000
906.5,103866251,103000
907.4,103867207,103000
908.8,103868567,103000
909.6,103868567,103000
906.7,103870623,103000
904.3,103870623,103000
905.5,103872662,103000
907.1,103872662,103000
906.4,103874738,103000
909.4,103874738,103000
900.9,103876689,103000
907.9,103876689,103000
903.9,103879036,103000
902.7,103879036,103000
906.3,103880043,103000
906.9,103883034,103000
905.0,103883034,103000
903.3,103885034,103000
902.7,103885034,103000
907.1,103886097,103000
908.9,103887272,103000
908.6,103888273,103000
902.9,103888273,103000
908.2,103890271,103000
905.7,103891273,103000
905.2,103892312,103000
908.9,103892312,103000
909.1,103894337,103000
904.5,103894337,103000
900.1,103896331,103000
906.1,103896331,103000
905.4,103898714,103000
909.7,103898714,103000
905.8,103900727,103000
901.1,103900727,103000
906.6,103902721,103000
